rb_over_a,temperature_over_omega,norm_loss
2.1595,0.8655172414,0.113467614625
2.1595,0.8318965517,0.125041971774
2.1595,0.7982758621,0.13815759202
2.1595,0.7646551724,0.153051190504
2.1595,0.7310344828,0.16999502322
2.1595,0.6974137931,0.189323759925
2.1595,0.6637931034,0.211345833786
2.1595,0.6301724138,0.236477820817
2.1595,0.5965517241,0.265168259581
2.1595,0.5629310345,0.297901258159
2.1595,0.5293103448,0.335186843656
2.1595,0.4956896552,0.377535356456
2.1595,0.4620689655,0.425413853034
2.1595,0.4284482759,0.479174513833
2.1595,0.3948275862,0.538941589664
2.1595,0.3612068966,0.604427272916
2.1595,0.3275862069,0.67468273303
2.1595,0.2939655172,0.747808619589
2.1595,0.2603448276,0.820574396021
2.1595,0.2267241379,0.887931224734
2.1595,0.1931034483,0.943239964388
2.1595,0.1594827586,0.979985611278
2.1595,0.125862069,0.996471160722
2.1595,0.09224137931,0.999860998204
2.1595,0.05862068966,0.999999896038
2.1595,0.025,0.99999999968
2.2059,1,0.090246829777
2.2059,0.9663793103,0.0988264811697
2.2059,0.9327586207,0.108496875256
2.2059,0.899137931,0.119422258714
2.2059,0.8655172414,0.131799012422
2.2059,0.8318965517,0.145889587158
2.2059,0.7982758621,0.161862991255
2.2059,0.7646551724,0.180029608143
2.2059,0.7310344828,0.200729088603
2.2059,0.6974137931,0.224338773633
2.2059,0.6637931034,0.251279326263
2.2059,0.6301724138,0.282011411343
2.2059,0.5965517241,0.317025463051
2.2059,0.5629310345,0.356820817125
2.2059,0.5293103448,0.401869010479
2.2059,0.4956896552,0.452553112937
2.2059,0.4620689655,0.509071833108
2.2059,0.4284482759,0.571296501688
2.2059,0.3948275862,0.638569172148
2.2059,0.3612068966,0.70944703577
2.2059,0.3275862069,0.781377588732
2.2059,0.2939655172,0.850417407371
2.2059,0.2603448276,0.911288732593
2.2059,0.2267241379,0.957739347404
2.2059,0.1931034483,0.98585193669
2.2059,0.1594827586,0.997382549598
2.2059,0.125862069,0.999827737797
2.2059,0.09224137931,0.999998516096
2.2059,0.05862068966,0.999999999881
2.2059,0.025,0.999999999974
2.2522,1,0.107176704061
2.2522,0.9663793103,0.117679803439
2.2522,0.9327586207,0.129533460075
2.2522,0.899137931,0.142954214822
2.2522,0.8655172414,0.158132479524
2.2522,0.8318965517,0.175324372276
2.2522,0.7982758621,0.194837366626
2.2522,0.7646551724,0.217009645278
2.2522,0.7310344828,0.242216667847
2.2522,0.6974137931,0.27086734841
2.2522,0.6637931034,0.303389834598
2.2522,0.6301724138,0.34022206945
2.2522,0.5965517241,0.381792402777
2.2522,0.5629310345,0.428470703099
2.2522,0.5293103448,0.480502665649
2.2522,0.4956896552,0.537905924728
2.2522,0.4620689655,0.600321639343
2.2522,0.4284482759,0.666822927257
2.2522,0.3948275862,0.735710695411
2.2522,0.3612068966,0.804180903626
2.2522,0.3275862069,0.868103305388
2.2522,0.2939655172,0.922695459092
2.2522,0.2603448276,0.963043918795
2.2522,0.2267241379,0.986922254387
2.2522,0.1931034483,0.997065738516
2.2522,0.1594827586,0.999674645146
2.2522,0.125862069,0.999988994475
2.2522,0.09224137931,0.999999964992
2.2522,0.05862068966,0.999999999966
2.2522,0.025,0.999999999981
2.2986,1,0.129531267366
2.2986,0.9663793103,0.142336189858
2.2986,0.9327586207,0.156744816849
2.2986,0.899137931,0.172990546264
2.2986,0.8655172414,0.191381807921
2.2986,0.8318965517,0.212034236591
2.2986,0.7982758621,0.235346974354
2.2986,0.7646551724,0.261688369002
2.2986,0.7310344828,0.291397007409
2.2986,0.6974137931,0.324834095442
2.2986,0.6637931034,0.362360225444
2.2986,0.6301724138,0.404301099401
2.2986,0.5965517241,0.450903362099
2.2986,0.5629310345,0.502271640128
2.2986,0.5293103448,0.558280209196
2.2986,0.4956896552,0.618453420985
2.2986,0.4620689655,0.681812943416
2.2986,0.4284482759,0.746700723674
2.2986,0.3948275862,0.810643526983
2.2986,0.3612068966,0.870188484428
2.2986,0.3275862069,0.921101116484
2.2986,0.2939655172,0.959536702009
2.2986,0.2603448276,0.983696346517
2.2986,0.2267241379,0.995329043049
2.2986,0.1931034483,0.999179836867
2.2986,0.1594827586,0.999932098724
2.2986,0.125862069,0.9999984426
2.2986,0.09224137931,0.999999997287
2.2986,0.05862068966,0.999999999975
2.2986,0.025,0.999999999984
2.345,1,0.156421124307
2.345,0.9663793103,0.171655634156
2.345,0.9327586207,0.188708252178
2.345,0.899137931,0.207804146242
2.345,0.8655172414,0.229189703817
2.345,0.8318965517,0.253130653607
2.345,0.7982758621,0.279907993231
2.345,0.7646551724,0.309810755197
2.345,0.7310344828,0.343124374124
2.345,0.6974137931,0.380113116607
2.345,0.6637931034,0.420994711782
2.345,0.6301724138,0.465904922126
2.345,0.5965517241,0.51498185792
2.345,0.5629310345,0.567768366105
2.345,0.5293103448,0.623941861617
2.345,0.4956896552,0.68266203227
2.345,0.4620689655,0.742621594618
2.345,0.4284482759,0.801905247163
2.345,0.3948275862,0.857920179751
2.345,0.3612068966,0.907521128188
2.345,0.3275862069,0.947302698051
2.345,0.2939655172,0.975026885379
2.345,0.2603448276,0.990803881879
2.345,0.2267241379,0.997607622875
2.345,0.1931034483,0.999620958473
2.345,0.1594827586,0.999972060647
2.345,0.125862069,0.999999455038
2.345,0.09224137931,0.999999999289
2.345,0.05862068966,0.999999999979
2.345,0.025,0.999999999988
