rb_over_a,delta_over_omega,threshold_temperature_over_omega
2.1595,3.310344828,0.0310720147733
2.1595,3.448275862,
2.1595,3.586206897,
2.1595,3.724137931,
2.1595,3.862068966,
2.1595,4,
2.2059,0,0.164641412075
2.2059,0.1379310345,0.152521272616
2.2059,0.275862069,0.140432981022
2.2059,0.4137931034,0.131383889268
2.2059,0.5517241379,0.121637942721
2.2059,0.6896551724,0.109890100626
2.2059,0.8275862069,0.101434499312
2.2059,0.9655172414,0.0945044812638
2.2059,1.103448276,0.0826357328306
2.2059,1.24137931,0.0725210557272
2.2059,1.379310345,0.0651963258775
2.2059,1.517241379,0.0587962387743
2.2059,1.655172414,0.0487309084158
2.2059,1.793103448,0.0518146251997
2.2059,1.931034483,0.0627791111174
2.2059,2.068965517,0.0713867549491
2.2059,2.206896552,0.0821703797002
2.2059,2.344827586,0.0936899815897
2.2059,2.482758621,0.0983674393076
2.2059,2.620689655,0.10195191222
2.2059,2.75862069,0.104319244632
2.2059,2.896551724,0.105232662221
2.2059,3.034482759,0.104552469221
2.2059,3.172413793,0.102378380708
2.2059,3.310344828,0.0990006850281
2.2059,3.448275862,0.0946956005136
2.2059,3.586206897,0.0841643484699
2.2059,3.724137931,0.0720477645776
2.2059,3.862068966,0.0634680794714
2.2059,4,0.0455464762697
2.2522,0,0.165469451976
2.2522,0.1379310345,0.153685068935
2.2522,0.275862069,0.141188355383
2.2522,0.4137931034,0.131881430913
2.2522,0.5517241379,0.122273426088
2.2522,0.6896551724,0.110109775077
2.2522,0.8275862069,0.101373449781
2.2522,0.9655172414,0.0941805660783
2.2522,1.103448276,0.0814859007484
2.2522,1.24137931,0.0712890869797
2.2522,1.379310345,0.0636950768522
2.2522,1.517241379,0.0542706210774
2.2522,1.655172414,0.0493275515735
2.2522,1.793103448,0.0610481856963
2.2522,1.931034483,0.0725039737565
2.2522,2.068965517,0.0909290961413
2.2522,2.206896552,0.101372382644
2.2522,2.344827586,0.111901020667
2.2522,2.482758621,0.12473942143
2.2522,2.620689655,0.13109754285
2.2522,2.75862069,0.136097272069
2.2522,2.896551724,0.140345522549
2.2522,3.034482759,0.143594997343
2.2522,3.172413793,0.145537064733
2.2522,3.310344828,0.145932470256
2.2522,3.448275862,0.14468049549
2.2522,3.586206897,0.141897801202
2.2522,3.724137931,0.13788078759
2.2522,3.862068966,0.133025177331
2.2522,4,0.12758855828
2.2986,0,0.166265798422
2.2986,0.1379310345,0.154825521121
2.2986,0.275862069,0.141932672463
2.2986,0.4137931034,0.132385275711
2.2986,0.5517241379,0.122976648506
2.2986,0.6896551724,0.11042175068
2.2986,0.8275862069,0.101438275373
2.2986,0.9655172414,0.0940383355169
2.2986,1.103448276,0.0808272798612
2.2986,1.24137931,0.070496545557
2.2986,1.379310345,0.0626139029871
2.2986,1.517241379,0.0511150326192
2.2986,1.655172414,0.0496583912147
2.2986,1.793103448,0.0644027981327
2.2986,1.931034483,0.0806812884871
2.2986,2.068965517,0.099119194434
2.2986,2.206896552,0.113333284495
2.2986,2.344827586,0.129255460952
2.2986,2.482758621,0.139026174801
2.2986,2.620689655,0.150256396385
2.2986,2.75862069,0.16133725663
2.2986,2.896551724,0.167417549751
2.2986,3.034482759,0.173069872529
2.2986,3.172413793,0.178174286145
2.2986,3.310344828,0.182497806265
2.2986,3.448275862,0.185756480241
2.2986,3.586206897,0.187701474484
2.2986,3.724137931,0.188134758508
2.2986,3.862068966,0.186958308456
2.2986,4,0.184202015082
2.345,0,0.167048954921
2.345,0.1379310345,0.155978837313
2.345,0.275862069,0.142701219123
2.345,0.4137931034,0.132928742892
2.345,0.5517241379,0.123825935593
2.345,0.6896551724,0.110889192367
2.345,0.8275862069,0.10168378936
2.345,0.9655172414,0.094135071079
2.345,1.103448276,0.0807381702738
2.345,1.24137931,0.0702075893227
2.345,1.379310345,0.0620649627996
2.345,1.517241379,0.0489146940207
2.345,1.655172414,0.047847522721
2.345,1.793103448,0.0650420790985
2.345,1.931034483,0.0847320577627
2.345,2.068965517,0.103059387446
2.345,2.206896552,0.122513482647
2.345,2.344827586,0.136211187377
2.345,2.482758621,0.150921022517
2.345,2.620689655,0.164678066244
2.345,2.75862069,0.174886536593
2.345,2.896551724,0.186648730074
2.345,3.034482759,0.196650093795
2.345,3.172413793,0.203405181039
2.345,3.310344828,0.209907616957
2.345,3.448275862,0.21601759742
2.345,3.586206897,0.22151392931
2.345,3.724137931,0.226174482359
2.345,3.862068966,0.228401935533
2.345,4,0.229679441702
