rb_over_a,temperature_over_omega,purity
2.1131,0.1931034483,0.0272851697472
2.1131,0.1594827586,0.0406267165211
2.1131,0.125862069,0.0732806872949
2.1131,0.09224137931,0.167707151258
2.1131,0.05862068966,0.454295414427
2.1131,0.025,0.950269177308
2.1595,1,0.0106783159102
2.1595,0.9663793103,0.0107325122158
2.1595,0.9327586207,0.010793581176
2.1595,0.899137931,0.0108627217925
2.1595,0.8655172414,0.0109406856641
2.1595,0.8318965517,0.0110307736132
2.1595,0.7982758621,0.0111346686712
2.1595,0.7646551724,0.011255312684
2.1595,0.7310344828,0.0113964860295
2.1595,0.6974137931,0.0115625449726
2.1595,0.6637931034,0.0117613949571
2.1595,0.6301724138,0.0120013402928
2.1595,0.5965517241,0.0122944685329
2.1595,0.5629310345,0.0126578025473
2.1595,0.5293103448,0.0131157578966
2.1595,0.4956896552,0.0137043336373
2.1595,0.4620689655,0.0144782910816
2.1595,0.4284482759,0.0155239646297
2.1595,0.3948275862,0.0169833216451
2.1595,0.3612068966,0.0191022815695
2.1595,0.3275862069,0.0223324243898
2.1595,0.2939655172,0.0275580806486
2.1595,0.2603448276,0.036648653735
2.1595,0.2267241379,0.0539107098792
2.1595,0.1931034483,0.0899504343112
2.1595,0.1594827586,0.171306690153
2.1595,0.125862069,0.35248317618
2.1595,0.09224137931,0.66543845554
2.1595,0.05862068966,0.939047616982
2.1595,0.025,0.999800364603
2.2059,1,0.0112441316381
2.2059,0.9663793103,0.0113525575433
2.2059,0.9327586207,0.0114764689317
2.2059,0.899137931,0.0116188940676
2.2059,0.8655172414,0.0117832751533
2.2059,0.8318965517,0.011972019432
2.2059,0.7982758621,0.0121972487407
2.2059,0.7646551724,0.0124660225643
2.2059,0.7310344828,0.0127893671788
2.2059,0.6974137931,0.0131829053974
2.2059,0.6637931034,0.013668422831
2.2059,0.6301724138,0.0142768624236
2.2059,0.5965517241,0.0150531912906
2.2059,0.5629310345,0.016064474498
2.2059,0.5293103448,0.0174136754609
2.2059,0.4956896552,0.0192641554989
2.2059,0.4620689655,0.0218847813342
2.2059,0.4284482759,0.0257360735328
2.2059,0.3948275862,0.0316412850575
2.2059,0.3612068966,0.0411373587627
2.2059,0.3275862069,0.0572147374573
2.2059,0.2939655172,0.0858601300803
2.2059,0.2603448276,0.138951604172
2.2059,0.2267241379,0.238037950535
2.2059,0.1931034483,0.409970321626
2.2059,0.1594827586,0.650363189678
2.2059,0.125862069,0.872242465648
2.2059,0.09224137931,0.98002555953
2.2059,0.05862068966,0.999536815833
2.2059,0.025,0.999999998397
2.2522,1,0.0119404724054
2.2522,0.9663793103,0.0121300196073
2.2522,0.9327586207,0.012349804055
2.2522,0.899137931,0.0126057034342
2.2522,0.8655172414,0.0129086864026
2.2522,0.8318965517,0.0132707927853
2.2522,0.7982758621,0.0137071626513
2.2522,0.7646551724,0.0142389245892
2.2522,0.7310344828,0.0148954614585
2.2522,0.6974137931,0.0157183433419
2.2522,0.6637931034,0.0167679049506
2.2522,0.6301724138,0.0181327202628
2.2522,0.5965517241,0.0199453806466
2.2522,0.5629310345,0.0224104457496
2.2522,0.5293103448,0.0258520934118
2.2522,0.4956896552,0.0307995256931
2.2522,0.4620689655,0.0381424058641
2.2522,0.4284482759,0.0494166888459
2.2522,0.3948275862,0.0673234569474
2.2522,0.3612068966,0.0966540514736
2.2522,0.3275862069,0.145715557007
2.2522,0.2939655172,0.227437864607
2.2522,0.2603448276,0.357193202778
2.2522,0.2267241379,0.539209729417
2.2522,0.1931034483,0.741983937975
2.2522,0.1594827586,0.901159594605
2.2522,0.125862069,0.978889568356
2.2522,0.09224137931,0.998432736252
2.2522,0.05862068966,0.999991836824
2.2522,0.025,1
2.2986,1,0.0126199437745
2.2986,0.9663793103,0.0129075025465
2.2986,0.9327586207,0.0132462811629
2.2986,0.899137931,0.01364842849
2.2986,0.8655172414,0.0141277364989
2.2986,0.8318965517,0.014715661876
2.2986,0.7982758621,0.0154384202862
2.2986,0.7646551724,0.0163360727072
2.2986,0.7310344828,0.0174693052084
2.2986,0.6974137931,0.018924309035
2.2986,0.6637931034,0.0208262732076
2.2986,0.6301724138,0.0233618810343
2.2986,0.5965517241,0.0268158455444
2.2986,0.5629310345,0.0316321970193
2.2986,0.5293103448,0.0385187799423
2.2986,0.4956896552,0.04862668397
2.2986,0.4620689655,0.0638557094405
2.2986,0.4284482759,0.0873541134134
2.2986,0.3948275862,0.124240665956
2.2986,0.3612068966,0.182393635746
2.2986,0.3275862069,0.272288962179
2.2986,0.2939655172,0.40299176994
2.2986,0.2603448276,0.571181836212
2.2986,0.2267241379,0.748583474883
2.2986,0.1931034483,0.88983589859
2.2986,0.1594827586,0.96810924409
2.2986,0.125862069,0.995185758278
2.2986,0.09224137931,0.9997925262
2.2986,0.05862068966,0.999999660811
2.2986,0.025,1
2.345,1,0.0131246285336
2.345,0.9663793103,0.0135036246307
2.345,0.9327586207,0.0139557432627
2.345,0.899137931,0.0145003253625
2.345,0.8655172414,0.0151632320855
2.345,0.8318965517,0.0159795335962
2.345,0.7982758621,0.0169975023973
2.345,0.7646551724,0.0182846442787
2.345,0.7310344828,0.0199369607997
2.345,0.6974137931,0.0220934176087
2.345,0.6637931034,0.0249589253255
2.345,0.6301724138,0.0288414268019
2.345,0.5965517241,0.0341987800153
2.345,0.5629310345,0.0417921842457
2.345,0.5293103448,0.0527724578667
2.345,0.4956896552,0.0690022763911
2.345,0.4620689655,0.0934458497529
2.345,0.4284482759,0.130724313243
2.345,0.3948275862,0.18759337628
2.345,0.3612068966,0.272521344413
2.345,0.3275862069,0.39266459335
2.345,0.2939655172,0.545887584669
2.345,0.2603448276,0.711706566402
2.345,0.2267241379,0.854345480575
2.345,0.1931034483,0.946017919232
2.345,0.1594827586,0.987118491226
2.345,0.125862069,0.998496041006
2.345,0.09224137931,0.999957425299
2.345,0.05862068966,0.999999971588
2.345,0.025,1
