rb_over_a,delta_over_omega,threshold_temperature_over_omega
2.2059,0.275862069,0.227539671505
2.2059,0.4137931034,0.212919215317
2.2059,0.5517241379,0.198395377813
2.2059,0.6896551724,0.184894547528
2.2059,0.8275862069,0.172652450152
2.2059,0.9655172414,0.159644788621
2.2059,1.103448276,0.148920116707
2.2059,1.24137931,0.138467154793
2.2059,1.379310345,0.12796443436
2.2059,1.517241379,0.121045258893
2.2059,1.655172414,0.119894617458
2.2059,1.793103448,0.125586396439
2.2059,1.931034483,0.137218877464
2.2059,2.068965517,0.148484467386
2.2059,2.206896552,0.158455631323
2.2059,2.344827586,0.168161733547
2.2059,2.482758621,0.175147822622
2.2059,2.620689655,0.179736426032
2.2059,2.75862069,0.182151713434
2.2059,2.896551724,0.182420007293
2.2059,3.034482759,0.180512143463
2.2059,3.172413793,0.176310525727
2.2059,3.310344828,0.169494311232
2.2059,3.448275862,0.159192696562
2.2059,3.586206897,0.14822530914
2.2059,3.724137931,0.134516233442
2.2059,3.862068966,0.117437836061
2.2059,4,0.0993498861307
2.2522,0,0.262453255688
2.2522,0.1379310345,0.245703956664
2.2522,0.275862069,0.228933037764
2.2522,0.4137931034,0.213945105849
2.2522,0.5517241379,0.199288480942
2.2522,0.6896551724,0.185413026053
2.2522,0.8275862069,0.172872491092
2.2522,0.9655172414,0.159457896089
2.2522,1.103448276,0.148350148995
2.2522,1.24137931,0.137387124618
2.2522,1.379310345,0.126578570916
2.2522,1.517241379,0.121151561798
2.2522,1.655172414,0.123990283209
2.2522,1.793103448,0.13683112917
2.2522,1.931034483,0.152087858251
2.2522,2.068965517,0.168434170586
2.2522,2.206896552,0.182949806021
2.2522,2.344827586,0.195889117992
2.2522,2.482758621,0.207773503106
2.2522,2.620689655,0.216941062132
2.2522,2.75862069,0.224132957794
2.2522,2.896551724,0.229998453055
2.2522,3.034482759,0.233966656885
2.2522,3.172413793,0.235782079203
2.2522,3.310344828,0.235545981821
2.2522,3.448275862,0.233175215472
2.2522,3.586206897,0.228433342812
2.2522,3.724137931,0.221947228953
2.2522,3.862068966,0.213675422012
2.2522,4,0.202845779993
2.2986,0,0.264035234931
2.2986,0.1379310345,0.247011377585
2.2986,0.275862069,0.23024420085
2.2986,0.4137931034,0.21492894377
2.2986,0.5517241379,0.20015968565
2.2986,0.6896551724,0.185954514551
2.2986,0.8275862069,0.173163614883
2.2986,0.9655172414,0.159414875114
2.2986,1.103448276,0.147930119751
2.2986,1.24137931,0.136442801349
2.2986,1.379310345,0.125242496143
2.2986,1.517241379,0.120563823582
2.2986,1.655172414,0.126219252153
2.2986,1.793103448,0.14294908798
2.2986,1.931034483,0.161460439101
2.2986,2.068965517,0.180932922905
2.2986,2.206896552,0.198831103398
2.2986,2.344827586,0.215424976711
2.2986,2.482758621,0.230326454037
2.2986,2.620689655,0.244189001814
2.2986,2.75862069,0.255572705249
2.2986,2.896551724,0.265968125258
2.2986,3.034482759,0.27457386309
2.2986,3.172413793,0.281100176981
2.2986,3.310344828,0.285864203524
2.2986,3.448275862,0.288966844422
2.2986,3.586206897,0.290466367585
2.2986,3.724137931,0.290333299897
2.2986,3.862068966,0.288520890447
2.2986,4,0.284977982585
2.345,0,0.265541282385
2.345,0.1379310345,0.24827841295
2.345,0.275862069,0.231524550457
2.345,0.4137931034,0.21592597043
2.345,0.5517241379,0.201084512263
2.345,0.6896551724,0.186596294567
2.345,0.8275862069,0.173626065628
2.345,0.9655172414,0.159637878596
2.345,1.103448276,0.147815797147
2.345,1.24137931,0.1358540313
2.345,1.379310345,0.124133076894
2.345,1.517241379,0.119001659502
2.345,1.655172414,0.125471365701
2.345,1.793103448,0.14438578286
2.345,1.931034483,0.16565155837
2.345,2.068965517,0.186663180671
2.345,2.206896552,0.207570998196
2.345,2.344827586,0.22607407859
2.345,2.482758621,0.244837956219
2.345,2.620689655,0.261141041158
2.345,2.75862069,0.277262872175
2.345,2.896551724,0.290929297054
2.345,3.034482759,0.30403432108
2.345,3.172413793,0.315038898506
2.345,3.310344828,0.324119160448
2.345,3.448275862,0.332132904591
2.345,3.586206897,0.338625364358
2.345,3.724137931,0.343413150447
2.345,3.862068966,0.346686852196
2.345,4,0.348503218501
