rb_over_a,delta_over_omega,threshold_temperature_over_omega
2.2059,0.6896551724,0.2280856382
2.2059,0.8275862069,0.216973236715
2.2059,0.9655172414,0.207672414193
2.2059,1.103448276,0.200696031636
2.2059,1.24137931,0.197457728667
2.2059,1.379310345,0.199226131499
2.2059,1.517241379,0.205834690283
2.2059,1.655172414,0.215627750248
2.2059,1.793103448,0.226816717311
2.2059,1.931034483,0.239673055028
2.2059,2.068965517,0.25104666219
2.2059,2.206896552,0.260910951184
2.2059,2.344827586,0.270074022236
2.2059,2.482758621,0.276949989317
2.2059,2.620689655,0.281678854787
2.2059,2.75862069,0.284296698104
2.2059,2.896551724,0.284756533085
2.2059,3.034482759,0.282935536211
2.2059,3.172413793,0.27861063304
2.2059,3.310344828,0.271380391783
2.2059,3.448275862,0.260492802733
2.2059,3.586206897,0.247510878298
2.2059,3.724137931,0.229699479768
2.2059,3.862068966,0.209099850283
2.2059,4,0.183816844992
2.2522,0,0.311252893439
2.2522,0.1379310345,0.291739197625
2.2522,0.275862069,0.274410291931
2.2522,0.4137931034,0.257422802593
2.2522,0.5517241379,0.242836802091
2.2522,0.6896551724,0.228669355081
2.2522,0.8275862069,0.217244052047
2.2522,0.9655172414,0.207825875893
2.2522,1.103448276,0.20109102551
2.2522,1.24137931,0.198911972677
2.2522,1.379310345,0.20284878943
2.2522,1.517241379,0.212413134177
2.2522,1.655172414,0.225506534515
2.2522,1.793103448,0.242008671118
2.2522,1.931034483,0.257918796569
2.2522,2.068965517,0.27436420313
2.2522,2.206896552,0.28889252281
2.2522,2.344827586,0.302532362081
2.2522,2.482758621,0.314349838885
2.2522,2.620689655,0.324030409629
2.2522,2.75862069,0.332323812971
2.2522,2.896551724,0.338850609319
2.2522,3.034482759,0.343323781674
2.2522,3.172413793,0.345838021255
2.2522,3.310344828,0.346399351379
2.2522,3.448275862,0.34493722157
2.2522,3.586206897,0.341293078578
2.2522,3.724137931,0.335185494001
2.2522,3.862068966,0.326305351314
2.2522,4,0.315403378482
2.2986,0,0.312717486683
2.2986,0.1379310345,0.293007397849
2.2986,0.275862069,0.275580131244
2.2986,0.4137931034,0.258330731435
2.2986,0.5517241379,0.243556194412
2.2986,0.6896551724,0.22916145133
2.2986,0.8275862069,0.217382754902
2.2986,0.9655172414,0.207684304582
2.2986,1.103448276,0.200816826882
2.2986,1.24137931,0.199033852867
2.2986,1.379310345,0.204242582807
2.2986,1.517241379,0.21579543463
2.2986,1.655172414,0.23205284905
2.2986,1.793103448,0.251079897587
2.2986,1.931034483,0.270924156383
2.2986,2.068965517,0.290084504042
2.2986,2.206896552,0.309140816306
2.2986,2.344827586,0.326145617471
2.2986,2.482758621,0.342644772931
2.2986,2.620689655,0.356810522425
2.2986,2.75862069,0.369844600202
2.2986,2.896551724,0.381028831149
2.2986,3.034482759,0.390227162631
2.2986,3.172413793,0.39796439975
2.2986,3.310344828,0.404244249006
2.2986,3.448275862,0.408702403591
2.2986,3.586206897,0.411432274781
2.2986,3.724137931,0.41246068347
2.2986,3.862068966,0.411757942731
2.2986,4,0.409234903117
2.345,0,0.314121667927
2.345,0.1379310345,0.294273159138
2.345,0.275862069,0.276717489828
2.345,0.4137931034,0.259231307498
2.345,0.5517241379,0.244285879904
2.345,0.6896551724,0.229675681542
2.345,0.8275862069,0.217516730588
2.345,0.9655172414,0.207414263812
2.345,1.103448276,0.200056380132
2.345,1.24137931,0.197959513184
2.345,1.379310345,0.203497697687
2.345,1.517241379,0.21613013197
2.345,1.655172414,0.234228748052
2.345,1.793103448,0.255080363645
2.345,1.931034483,0.277595153916
2.345,2.068965517,0.299620644157
2.345,2.206896552,0.321319344423
2.345,2.344827586,0.342432805223
2.345,2.482758621,0.361693534417
2.345,2.620689655,0.380530057219
2.345,2.75862069,0.397213382557
2.345,2.896551724,0.412971923718
2.345,3.034482759,0.42654330023
2.345,3.172413793,0.439181522674
2.345,3.310344828,0.449931396276
2.345,3.448275862,0.458925004409
2.345,3.586206897,0.466716069225
2.345,3.724137931,0.473070655938
2.345,3.862068966,0.477829799396
2.345,4,0.481080537381
