rb_over_a,temperature_over_omega,norm_loss
2.1595,0.7982758621,0.90156902737
2.1595,0.7646551724,0.913876487462
2.1595,0.7310344828,0.925727346356
2.1595,0.6974137931,0.93700907784
2.1595,0.6637931034,0.947604893813
2.1595,0.6301724138,0.957397803685
2.1595,0.5965517241,0.966276213565
2.1595,0.5629310345,0.974141186559
2.1595,0.5293103448,0.980915274265
2.1595,0.4956896552,0.986552463984
2.1595,0.4620689655,0.991048232409
2.1595,0.4284482759,0.994447964534
2.1595,0.3948275862,0.996851202692
2.1595,0.3612068966,0.998408647711
2.1595,0.3275862069,0.999309139904
2.1595,0.2939655172,0.999755852109
2.1595,0.2603448276,0.999935296952
2.1595,0.2267241379,0.999988721541
2.1595,0.1931034483,0.999998964697
2.1595,0.1594827586,0.999999966696
2.1595,0.125862069,0.999999999834
2.1595,0.09224137931,0.999999999995
2.1595,0.05862068966,0.999999999996
2.1595,0.025,0.999999999994
2.2059,1,0.824618968577
2.2059,0.9663793103,0.837983062098
2.2059,0.9327586207,0.851377546103
2.2059,0.899137931,0.864739888694
2.2059,0.8655172414,0.877997819487
2.2059,0.8318965517,0.891068889342
2.2059,0.7982758621,0.903860357914
2.2059,0.7646551724,0.916269568272
2.2059,0.7310344828,0.928185008641
2.2059,0.6974137931,0.939488301303
2.2059,0.6637931034,0.95005738943
2.2059,0.6301724138,0.959771198489
2.2059,0.5965517241,0.968516005403
2.2059,0.5629310345,0.976193619232
2.2059,0.5293103448,0.982731213175
2.2059,0.4956896552,0.988092194669
2.2059,0.4620689655,0.99228681828
2.2059,0.4284482759,0.995380357378
2.2059,0.3948275862,0.997495731019
2.2059,0.3612068966,0.998806997422
2.2059,0.3275862069,0.999520954754
2.2059,0.2939655172,0.999847391698
2.2059,0.2603448276,0.999964780384
2.2059,0.2267241379,0.999994891664
2.2059,0.1931034483,0.999999632111
2.2059,0.1594827586,0.999999991401
2.2059,0.125862069,0.999999999968
2.2059,0.09224137931,0.999999999992
2.2059,0.05862068966,0.999999999994
2.2059,0.025,0.999999999998
2.2522,1,0.835743581453
2.2522,0.9663793103,0.849113301304
2.2522,0.9327586207,0.862458396009
2.2522,0.899137931,0.875708618921
2.2522,0.8655172414,0.888783836157
2.2522,0.8318965517,0.901593888787
2.2522,0.7982758621,0.914038902979
2.2522,0.7646551724,0.926010231857
2.2522,0.7310344828,0.937392250799
2.2522,0.6974137931,0.948065259204
2.2522,0.6637931034,0.957909753717
2.2522,0.6301724138,0.966812309475
2.2522,0.5965517241,0.974673204828
2.2522,0.5629310345,0.981415705409
2.2522,0.5293103448,0.986996528731
2.2522,0.4956896552,0.991416388149
2.2522,0.4620689655,0.994728658629
2.2522,0.4284482759,0.997043248121
2.2522,0.3948275862,0.998522121512
2.2522,0.3612068966,0.999363478324
2.2522,0.3275862069,0.999774515642
2.2522,0.2939655172,0.999938511127
2.2522,0.2603448276,0.999988291048
2.2522,0.2267241379,0.999998661183
2.2522,0.1931034483,0.999999928466
2.2522,0.1594827586,0.999999998864
2.2522,0.125862069,0.999999999995
2.2522,0.09224137931,0.999999999995
2.2522,0.05862068966,0.999999999995
2.2522,0.025,0.999999999996
2.2986,1,0.850922185696
2.2986,0.9663793103,0.864062293413
2.2986,0.9327586207,0.877096092128
2.2986,0.899137931,0.889945871577
2.2986,0.8655172414,0.90252473665
2.2986,0.8318965517,0.914737001302
2.2986,0.7982758621,0.926479169192
2.2986,0.7646551724,0.93764169272
2.2986,0.7310344828,0.948111725858
2.2986,0.6974137931,0.957777092987
2.2986,0.6637931034,0.966531668929
2.2986,0.6301724138,0.974282278121
2.2986,0.5965517241,0.980957035636
2.2986,0.5629310345,0.986514720898
2.2986,0.5293103448,0.990954248328
2.2986,0.4956896552,0.994322564699
2.2986,0.4620689655,0.996718463187
2.2986,0.4284482759,0.998289215596
2.2986,0.3948275862,0.999217330243
2.2986,0.3612068966,0.999697144431
2.2986,0.3275862069,0.999905748927
2.2986,0.2939655172,0.999978027468
2.2986,0.2603448276,0.999996543816
2.2986,0.2267241379,0.999999688418
2.2986,0.1931034483,0.999999987755
2.2986,0.1594827586,0.999999999869
2.2986,0.125862069,0.999999999993
2.2986,0.09224137931,0.999999999996
2.2986,0.05862068966,0.999999999996
2.2986,0.025,0.999999999998
2.345,1,0.867886579235
2.345,0.9663793103,0.880520844988
2.345,0.9327586207,0.892954372958
2.345,0.899137931,0.905105344166
2.345,0.8655172414,0.91688453802
2.345,0.8318965517,0.928196371947
2.345,0.7982758621,0.938940618503
2.345,0.7646551724,0.949014965545
2.345,0.7310344828,0.958318584149
2.345,0.6974137931,0.966756841076
2.345,0.6637931034,0.974247219086
2.345,0.6301724138,0.980726362132
2.345,0.5965517241,0.986157908564
2.345,0.5629310345,0.990540377657
2.345,0.5293103448,0.993913819156
2.345,0.4956896552,0.996363287879
2.345,0.4620689655,0.998016711329
2.345,0.4284482759,0.999034909725
2.345,0.3948275862,0.999593156479
2.345,0.3612068966,0.999857138823
2.345,0.3275862069,0.999960391055
2.345,0.2939655172,0.999991960573
2.345,0.2603448276,0.999998932222
2.345,0.2267241379,0.99999992223
2.345,0.1931034483,0.999999997694
2.345,0.1594827586,0.999999999977
2.345,0.125862069,0.999999999995
2.345,0.09224137931,0.999999999995
2.345,0.05862068966,0.999999999998
2.345,0.025,0.999999999999
