rb_over_a,temperature_over_omega,norm_loss
2.1595,1,0.0164631019036
2.1595,0.9663793103,0.018487250559
2.1595,0.9327586207,0.0208330708489
2.1595,0.899137931,0.0235663644125
2.1595,0.8655172414,0.0268228959565
2.1595,0.8318965517,0.0305950684647
2.1595,0.7982758621,0.0350395907969
2.1595,0.7646551724,0.0403068529194
2.1595,0.7310344828,0.0466479219009
2.1595,0.6974137931,0.0541767881769
2.1595,0.6637931034,0.0632162041466
2.1595,0.6301724138,0.0740853524178
2.1595,0.5965517241,0.0872184886248
2.1595,0.5629310345,0.103179309762
2.1595,0.5293103448,0.122663639864
2.1595,0.4956896552,0.146584151501
2.1595,0.4620689655,0.175956004549
2.1595,0.4284482759,0.212045583827
2.1595,0.3948275862,0.256460215652
2.1595,0.3612068966,0.311499444956
2.1595,0.3275862069,0.380269458825
2.1595,0.2939655172,0.461478128177
2.1595,0.2603448276,0.557810636781
2.1595,0.2267241379,0.667761745178
2.1595,0.1931034483,0.784946721856
2.1595,0.1594827586,0.893217945861
2.1595,0.125862069,0.968894448569
2.1595,0.09224137931,0.997233940708
2.1595,0.05862068966,0.999989984661
2.1595,0.025,0.999999996471
2.2059,1,0.0212773653958
2.2059,0.9663793103,0.0240666083093
2.2059,0.9327586207,0.02733104347
2.2059,0.899137931,0.031173899361
2.2059,0.8655172414,0.0357842055957
2.2059,0.8318965517,0.0411634273751
2.2059,0.7982758621,0.0475798384315
2.2059,0.7646551724,0.0552174934275
2.2059,0.7310344828,0.0643707549959
2.2059,0.6974137931,0.0754035139926
2.2059,0.6637931034,0.0887901863105
2.2059,0.6301724138,0.105072949923
2.2059,0.5965517241,0.124866959614
2.2059,0.5629310345,0.148994987535
2.2059,0.5293103448,0.178497512163
2.2059,0.4956896552,0.214538574707
2.2059,0.4620689655,0.258479827926
2.2059,0.4284482759,0.311835697734
2.2059,0.3948275862,0.376198111757
2.2059,0.3612068966,0.452913563687
2.2059,0.3275862069,0.542410311343
2.2059,0.2939655172,0.642819142607
2.2059,0.2603448276,0.749155813765
2.2059,0.2267241379,0.851462146808
2.2059,0.1931034483,0.933978799429
2.2059,0.1594827586,0.982375337993
2.2059,0.125862069,0.998117105586
2.2059,0.09224137931,0.999965672371
2.2059,0.05862068966,0.999999991107
2.2059,0.025,0.999999999965
2.2522,1,0.0283719151491
2.2522,0.9663793103,0.0322824268921
2.2522,0.9327586207,0.036906300126
2.2522,0.899137931,0.0423419662859
2.2522,0.8655172414,0.04874956049
2.2522,0.8318965517,0.0563472235622
2.2522,0.7982758621,0.0653972316961
2.2522,0.7646551724,0.0762240363595
2.2522,0.7310344828,0.0892155614525
2.2522,0.6974137931,0.104842096763
2.2522,0.6637931034,0.123689354066
2.2522,0.6301724138,0.146476685292
2.2522,0.5965517241,0.174212962029
2.2522,0.5629310345,0.207593528783
2.2522,0.5293103448,0.247885551406
2.2522,0.4956896552,0.29635002836
2.2522,0.4620689655,0.354259509101
2.2522,0.4284482759,0.422702444415
2.2522,0.3948275862,0.502244106457
2.2522,0.3612068966,0.592107969123
2.2522,0.3275862069,0.689465671047
2.2522,0.2939655172,0.788174690563
2.2522,0.2603448276,0.877998495937
2.2522,0.2267241379,0.945983246
2.2522,0.1931034483,0.984163091139
2.2522,0.1594827586,0.997568490971
2.2522,0.125862069,0.999871831251
2.2522,0.09224137931,0.999999131975
2.2522,0.05862068966,0.999999999919
2.2522,0.025,0.999999999974
2.2986,1,0.0378815783526
2.2986,0.9663793103,0.0432004522994
2.2986,0.9327586207,0.0494062982347
2.2986,0.899137931,0.0567009319633
2.2986,0.8655172414,0.0653095271042
2.2986,0.8318965517,0.0755231812435
2.2986,0.7982758621,0.0876491453263
2.2986,0.7646551724,0.102080501005
2.2986,0.7310344828,0.119291490952
2.2986,0.6974137931,0.139898823506
2.2986,0.6637931034,0.16449445796
2.2986,0.6301724138,0.193864456581
2.2986,0.5965517241,0.228911824676
2.2986,0.5629310345,0.270619591678
2.2986,0.5293103448,0.320027154518
2.2986,0.4956896552,0.378062453558
2.2986,0.4620689655,0.445329527613
2.2986,0.4284482759,0.521972228013
2.2986,0.3948275862,0.607089165192
2.2986,0.3612068966,0.698027695839
2.2986,0.3275862069,0.789422373093
2.2986,0.2939655172,0.872784681206
2.2986,0.2603448276,0.937940161823
2.2986,0.2267241379,0.977863359052
2.2986,0.1931034483,0.995023770411
2.2986,0.1594827586,0.99943484789
2.2986,0.125862069,0.999979376785
2.2986,0.09224137931,0.999999923674
2.2986,0.05862068966,0.999999999962
2.2986,0.025,0.999999999981
2.345,1,0.0493806787503
2.345,0.9663793103,0.0562135906506
2.345,0.9327586207,0.0641953848833
2.345,0.899137931,0.0735441624641
2.345,0.8655172414,0.0845186235225
2.345,0.8318965517,0.0974299911355
2.345,0.7982758621,0.112634380894
2.345,0.7646551724,0.130587129791
2.345,0.7310344828,0.151732057944
2.345,0.6974137931,0.176664417469
2.345,0.6637931034,0.206036657316
2.345,0.6301724138,0.2405629278
2.345,0.5965517241,0.280999863619
2.345,0.5629310345,0.328102661393
2.345,0.5293103448,0.382607111189
2.345,0.4956896552,0.444909193629
2.345,0.4620689655,0.51510981544
2.345,0.4284482759,0.592625424903
2.345,0.3948275862,0.675790613267
2.345,0.3612068966,0.760958233553
2.345,0.3275862069,0.842270812501
2.345,0.2939655172,0.911461392143
2.345,0.2603448276,0.960681483388
2.345,0.2267241379,0.987426381487
2.345,0.1931034483,0.997467653989
2.345,0.1594827586,0.99974741183
2.345,0.125862069,0.999992321284
2.345,0.09224137931,0.999999979806
2.345,0.05862068966,0.999999999972
2.345,0.025,0.999999999986
