rb_over_a,temperature_over_omega,purity
2.1595,0.8655172414,0.0240171064929
2.1595,0.8318965517,0.0254990949678
2.1595,0.7982758621,0.0272175666257
2.1595,0.7646551724,0.0292233114122
2.1595,0.7310344828,0.0315809264092
2.1595,0.6974137931,0.034373390324
2.1595,0.6637931034,0.0377084377573
2.1595,0.6301724138,0.0417275567601
2.1595,0.5965517241,0.0466188618344
2.1595,0.5629310345,0.0526357690184
2.1595,0.5293103448,0.0601244661818
2.1595,0.4956896552,0.0695648527272
2.1595,0.4620689655,0.0816322245063
2.1595,0.4284482759,0.0972908093444
2.1595,0.3948275862,0.117935208447
2.1595,0.3612068966,0.145599843868
2.1595,0.3275862069,0.183251003775
2.1595,0.2939655172,0.235132595139
2.1595,0.2603448276,0.30697610039
2.1595,0.2267241379,0.405431767159
2.1595,0.1931034483,0.53513022446
2.1595,0.1594827586,0.69096709212
2.1595,0.125862069,0.846796758739
2.1595,0.09224137931,0.95714576817
2.1595,0.05862068966,0.99701315455
2.1595,0.025,0.999999697003
2.2059,1,0.0215634368455
2.2059,0.9663793103,0.0227178347546
2.2059,0.9327586207,0.0240501016466
2.2059,0.899137931,0.0255977180857
2.2059,0.8655172414,0.0274082296255
2.2059,0.8318965517,0.0295425251499
2.2059,0.7982758621,0.0320793600811
2.2059,0.7646551724,0.0351216557152
2.2059,0.7310344828,0.038805350411
2.2059,0.6974137931,0.0433119366737
2.2059,0.6637931034,0.0488863364163
2.2059,0.6301724138,0.0558624958989
2.2059,0.5965517241,0.0647000532606
2.2059,0.5629310345,0.0760365816911
2.2059,0.5293103448,0.0907608852996
2.2059,0.4956896552,0.110112503423
2.2059,0.4620689655,0.135808035792
2.2059,0.4284482759,0.170179365002
2.2059,0.3948275862,0.216268622957
2.2059,0.3612068966,0.277737743398
2.2059,0.3275862069,0.358299309355
2.2059,0.2939655172,0.460211864314
2.2059,0.2603448276,0.581490818302
2.2059,0.2267241379,0.712517615389
2.2059,0.1931034483,0.835050822916
2.2059,0.1594827586,0.928041314353
2.2059,0.125862069,0.979968527423
2.2059,0.09224137931,0.997648831301
2.2059,0.05862068966,0.999970268503
2.2059,0.025,0.999999999994
2.2522,1,0.0243830127143
2.2522,0.9663793103,0.026000537016
2.2522,0.9327586207,0.0278984124247
2.2522,0.899137931,0.0301421882776
2.2522,0.8655172414,0.0328164991023
2.2522,0.8318965517,0.0360315968358
2.2522,0.7982758621,0.0399323817055
2.2522,0.7646551724,0.0447109384505
2.2522,0.7310344828,0.050623968502
2.2522,0.6974137931,0.0580169858829
2.2522,0.6637931034,0.067357657264
2.2522,0.6301724138,0.0792810158987
2.2522,0.5965517241,0.094648944726
2.2522,0.5629310345,0.114624115406
2.2522,0.5293103448,0.140752035433
2.2522,0.4956896552,0.175029520856
2.2522,0.4620689655,0.219907085107
2.2522,0.4284482759,0.278120516554
2.2522,0.3948275862,0.352180874676
2.2522,0.3612068966,0.443324592918
2.2522,0.3275862069,0.549875732671
2.2522,0.2939655172,0.665498783863
2.2522,0.2603448276,0.778688668797
2.2522,0.2267241379,0.875235320518
2.2522,0.1931034483,0.943869802189
2.2522,0.1594827586,0.981981610949
2.2522,0.125862069,0.996708890172
2.2522,0.09224137931,0.999804424129
2.2522,0.05862068966,0.999999406587
2.2522,0.025,1
2.2986,1,0.0281559540903
2.2986,0.9663793103,0.030383383467
2.2986,0.9327586207,0.0330283778172
2.2986,0.899137931,0.0361943626568
2.2986,0.8655172414,0.0400158036892
2.2986,0.8318965517,0.0446687845813
2.2986,0.7982758621,0.0503854087693
2.2986,0.7646551724,0.057473331906
2.2986,0.7310344828,0.066342005024
2.2986,0.6974137931,0.0775373041246
2.2986,0.6637931034,0.0917857738588
2.2986,0.6301724138,0.110047958214
2.2986,0.5965517241,0.133575781794
2.2986,0.5629310345,0.163959247095
2.2986,0.5293103448,0.203129507584
2.2986,0.4956896552,0.25325620546
2.2986,0.4620689655,0.316441214905
2.2986,0.4284482759,0.394093066016
2.2986,0.3948275862,0.485927631863
2.2986,0.3612068966,0.588770927484
2.2986,0.3275862069,0.695759637735
2.2986,0.2939655172,0.796888817529
2.2986,0.2603448276,0.881549828161
2.2986,0.2267241379,0.942382054628
2.2986,0.1931034483,0.978281023139
2.2986,0.1594827586,0.994446919847
2.2986,0.125862069,0.999269453868
2.2986,0.09224137931,0.999974998177
2.2986,0.05862068966,0.999999976515
2.2986,0.025,1
2.345,1,0.032478720652
2.345,0.9663793103,0.0353902590143
2.345,0.9327586207,0.0388734427537
2.345,0.899137931,0.0430737043317
2.345,0.8655172414,0.0481802046284
2.345,0.8318965517,0.0544402610286
2.345,0.7982758621,0.0621785160088
2.345,0.7646551724,0.0718220479858
2.345,0.7310344828,0.08393246185
2.345,0.6974137931,0.099245170002
2.345,0.6637931034,0.118713846246
2.345,0.6301724138,0.143553129061
2.345,0.5965517241,0.17526317136
2.345,0.5629310345,0.215603525685
2.345,0.5293103448,0.266460966016
2.345,0.4956896552,0.329533313484
2.345,0.4620689655,0.405753022946
2.345,0.4284482759,0.494447968639
2.345,0.3948275862,0.592435113566
2.345,0.3612068966,0.693541320793
2.345,0.3275862069,0.789221632872
2.345,0.2939655172,0.870614306708
2.345,0.2603448276,0.931424543172
2.345,0.2267241379,0.970129567995
2.345,0.1931034483,0.990149892276
2.345,0.1594827586,0.997887959374
2.345,0.125862069,0.999785529585
2.345,0.09224137931,0.999995271146
2.345,0.05862068966,0.999999998262
2.345,0.025,1
