rb_over_a,delta_over_omega,threshold_temperature_over_omega
2.2059,0,0.249826174221
2.2059,0.1379310345,0.233224929134
2.2059,0.275862069,0.217419229261
2.2059,0.4137931034,0.202712933132
2.2059,0.5517241379,0.188040016654
2.2059,0.6896551724,0.175290794067
2.2059,0.8275862069,0.161835498368
2.2059,0.9655172414,0.149902560858
2.2059,1.103448276,0.138557245765
2.2059,1.24137931,0.125783059665
2.2059,1.379310345,0.115532875099
2.2059,1.517241379,0.106242403842
2.2059,1.655172414,0.100387779267
2.2059,1.793103448,0.103573080671
2.2059,1.931034483,0.1136053981
2.2059,2.068965517,0.124975615762
2.2059,2.206896552,0.137383275015
2.2059,2.344827586,0.146503534683
2.2059,2.482758621,0.153266322049
2.2059,2.620689655,0.158065681515
2.2059,2.75862069,0.161122630575
2.2059,2.896551724,0.16179336478
2.2059,3.034482759,0.159715458457
2.2059,3.172413793,0.15572435691
2.2059,3.310344828,0.149735496265
2.2059,3.448275862,0.141603890942
2.2059,3.586206897,0.130040892124
2.2059,3.724137931,0.116505315505
2.2059,3.862068966,0.102046184339
2.2059,4,0.0828506547766
2.2522,0,0.251255472547
2.2522,0.1379310345,0.234674900446
2.2522,0.275862069,0.218582678244
2.2522,0.4137931034,0.203782707931
2.2522,0.5517241379,0.188794437484
2.2522,0.6896551724,0.17579838419
2.2522,0.8275862069,0.16204423169
2.2522,0.9655172414,0.149689161254
2.2522,1.103448276,0.137809799286
2.2522,1.24137931,0.124535169541
2.2522,1.379310345,0.113811238474
2.2522,1.517241379,0.104518283472
2.2522,1.655172414,0.102322497136
2.2522,1.793103448,0.112328372087
2.2522,1.931034483,0.128025120545
2.2522,2.068965517,0.14525905286
2.2522,2.206896552,0.159676270565
2.2522,2.344827586,0.174100167682
2.2522,2.482758621,0.185098678544
2.2522,2.620689655,0.194475102619
2.2522,2.75862069,0.20279150549
2.2522,2.896551724,0.208525684866
2.2522,3.034482759,0.212161666694
2.2522,3.172413793,0.213888188983
2.2522,3.310344828,0.213759402315
2.2522,3.448275862,0.211727735795
2.2522,3.586206897,0.20768355389
2.2522,3.724137931,0.201300158007
2.2522,3.862068966,0.192086733296
2.2522,4,0.182235105531
2.2986,0,0.252611361814
2.2986,0.1379310345,0.236040683771
2.2986,0.275862069,0.219699402961
2.2986,0.4137931034,0.204816237194
2.2986,0.5517241379,0.189556289098
2.2986,0.6896551724,0.17635222084
2.2986,0.8275862069,0.162369302812
2.2986,0.9655172414,0.149638428719
2.2986,1.103448276,0.137322940078
2.2986,1.24137931,0.123613437213
2.2986,1.379310345,0.112369227905
2.2986,1.517241379,0.102777996955
2.2986,1.655172414,0.103214066357
2.2986,1.793103448,0.117411073233
2.2986,1.931034483,0.137910421193
2.2986,2.068965517,0.156655679631
2.2986,2.206896552,0.175832408186
2.2986,2.344827586,0.19171750514
2.2986,2.482758621,0.207701149066
2.2986,2.620689655,0.220640517068
2.2986,2.75862069,0.232732400491
2.2986,2.896551724,0.242983543194
2.2986,3.034482759,0.250980960198
2.2986,3.172413793,0.257192887905
2.2986,3.310344828,0.262054559695
2.2986,3.448275862,0.265448238583
2.2986,3.586206897,0.267067434006
2.2986,3.724137931,0.266977118657
2.2986,3.862068966,0.265176746063
2.2986,4,0.261434902963
2.345,0,0.253920432267
2.345,0.1379310345,0.237357584829
2.345,0.275862069,0.220810301542
2.345,0.4137931034,0.20586882896
2.345,0.5517241379,0.190388474067
2.345,0.6896551724,0.177034069342
2.345,0.8275862069,0.162926024819
2.345,0.9655172414,0.149861008925
2.345,1.103448276,0.137256374724
2.345,1.24137931,0.123184559451
2.345,1.379310345,0.11141391332
2.345,1.517241379,0.100882638554
2.345,1.655172414,0.101709375323
2.345,1.793103448,0.118270522752
2.345,1.931034483,0.141206981809
2.345,2.068965517,0.162552910861
2.345,2.206896552,0.183374873213
2.345,2.344827586,0.203118729997
2.345,2.482758621,0.220705318252
2.345,2.620689655,0.23803505695
2.345,2.75862069,0.253064201214
2.345,2.896551724,0.267297465844
2.345,3.034482759,0.279821860867
2.345,3.172413793,0.290232549362
2.345,3.310344828,0.299683762297
2.345,3.448275862,0.307405045219
2.345,3.586206897,0.313203532861
2.345,3.724137931,0.317437813718
2.345,3.862068966,0.320345537033
2.345,4,0.322030735463
