rb_over_a,delta_over_omega,threshold_temperature_over_omega
2.1595,3.172413793,0.0540883884609
2.1595,3.310344828,0.0386516785771
2.1595,3.448275862,0.0291309847137
2.1595,3.586206897,
2.1595,3.724137931,
2.1595,3.862068966,
2.1595,4,
2.2059,0,0.169440266011
2.2059,0.1379310345,0.159587499358
2.2059,0.275862069,0.145629966
2.2059,0.4137931034,0.135432024847
2.2059,0.5517241379,0.127309969335
2.2059,0.6896551724,0.115250864439
2.2059,0.8275862069,0.105611662989
2.2059,0.9655172414,0.0980887018843
2.2059,1.103448276,0.0901364682287
2.2059,1.24137931,0.0780291681429
2.2059,1.379310345,0.0699296671623
2.2059,1.517241379,0.0644215017041
2.2059,1.655172414,0.0626897288933
2.2059,1.793103448,0.0664720733952
2.2059,1.931034483,0.0746768387646
2.2059,2.068965517,0.0871592170883
2.2059,2.206896552,0.0970248916807
2.2059,2.344827586,0.103409978995
2.2059,2.482758621,0.109167243157
2.2059,2.620689655,0.113973225521
2.2059,2.75862069,0.117246353606
2.2059,2.896551724,0.118417972664
2.2059,3.034482759,0.117203684664
2.2059,3.172413793,0.113765576017
2.2059,3.310344828,0.108690054316
2.2059,3.448275862,0.102730530485
2.2059,3.586206897,0.0963711181173
2.2059,3.724137931,0.084665033874
2.2059,3.862068966,0.0706428686559
2.2059,4,0.0606555922983
2.2522,0,0.170341646087
2.2522,0.1379310345,0.160295900932
2.2522,0.275862069,0.146473020998
2.2522,0.4137931034,0.135967393615
2.2522,0.5517241379,0.127630395442
2.2522,0.6896551724,0.115486496334
2.2522,0.8275862069,0.105539465658
2.2522,0.9655172414,0.0977540671748
2.2522,1.103448276,0.0887115076987
2.2522,1.24137931,0.0766042811081
2.2522,1.379310345,0.068500882875
2.2522,1.517241379,0.0635574582746
2.2522,1.655172414,0.0646510739317
2.2522,1.793103448,0.0732849945644
2.2522,1.931034483,0.0902948215108
2.2522,2.068965517,0.102227899768
2.2522,2.206896552,0.114713675417
2.2522,2.344827586,0.12801995944
2.2522,2.482758621,0.13541120879
2.2522,2.620689655,0.142523342146
2.2522,2.75862069,0.149280631911
2.2522,2.896551724,0.155287251732
2.2522,3.034482759,0.159727685333
2.2522,3.172413793,0.161056722063
2.2522,3.310344828,0.161279497759
2.2522,3.448275862,0.160366323183
2.2522,3.586206897,0.157095000399
2.2522,3.724137931,0.151076339126
2.2522,3.862068966,0.144026752194
2.2522,4,0.13663760128
2.2986,0,0.171210225809
2.2986,0.1379310345,0.160976478074
2.2986,0.275862069,0.147303460246
2.2986,0.4137931034,0.136508048079
2.2986,0.5517241379,0.127979912574
2.2986,0.6896551724,0.115821952489
2.2986,0.8275862069,0.105597141456
2.2986,0.9655172414,0.0975942163805
2.2986,1.103448276,0.0878557255458
2.2986,1.24137931,0.0756317948766
2.2986,1.379310345,0.0673657918176
2.2986,1.517241379,0.062636334009
2.2986,1.655172414,0.0657457048905
2.2986,1.793103448,0.0783466388563
2.2986,1.931034483,0.0974228208487
2.2986,2.068965517,0.112350944445
2.2986,2.206896552,0.129527396776
2.2986,2.344827586,0.140983907393
2.2986,2.482758621,0.154671262204
2.2986,2.620689655,0.165043688659
2.2986,2.75862069,0.172972744358
2.2986,2.896551724,0.180930317077
2.2986,3.034482759,0.188737669645
2.2986,3.172413793,0.194640859929
2.2986,3.310344828,0.197764352865
2.2986,3.448275862,0.199992883726
2.2986,3.586206897,0.201253456626
2.2986,3.724137931,0.201474047659
2.2986,3.862068966,0.200612959568
2.2986,4,0.198669464699
2.345,0,0.172065314147
2.345,0.1379310345,0.161651573619
2.345,0.275862069,0.148159401524
2.345,0.4137931034,0.137091022529
2.345,0.5517241379,0.128396801279
2.345,0.6896551724,0.116331853448
2.345,0.8275862069,0.105849146078
2.345,0.9655172414,0.0976736501658
2.345,1.103448276,0.0876765593369
2.345,1.24137931,0.075200203343
2.345,1.379310345,0.0666073706292
2.345,1.517241379,0.0614087702044
2.345,1.655172414,0.0650962386661
2.345,1.793103448,0.0797932906407
2.345,1.931034483,0.100111943252
2.345,2.068965517,0.118878731158
2.345,2.206896552,0.135408662647
2.345,2.344827586,0.151351659017
2.345,2.482758621,0.165983455051
2.345,2.620689655,0.177945491638
2.345,2.75862069,0.192309138701
2.345,2.896551724,0.201230231548
2.345,3.034482759,0.209980431192
2.345,3.172413793,0.218978190996
2.345,3.310344828,0.227460849072
2.345,3.448275862,0.232218003523
2.345,3.586206897,0.236298212757
2.345,3.724137931,0.239632457902
2.345,3.862068966,0.242137042127
2.345,4,0.243720619405
