rb_over_a,delta_over_omega,threshold_temperature_over_omega
2.1595,3.862068966,0.0269397305878
2.1595,4,0.0287734746553
2.2059,0,0.189838910647
2.2059,0.1379310345,0.175692218701
2.2059,0.275862069,0.164632662324
2.2059,0.4137931034,0.153075529954
2.2059,0.5517241379,0.141977674885
2.2059,0.6896551724,0.133397918866
2.2059,0.8275862069,0.126322585766
2.2059,0.9655172414,0.116932134297
2.2059,1.103448276,0.110363504542
2.2059,1.24137931,0.106732702381
2.2059,1.379310345,0.10654427635
2.2059,1.517241379,0.110316134649
2.2059,1.655172414,0.118139223196
2.2059,1.793103448,0.128304225316
2.2059,1.931034483,0.1365084815
2.2059,2.068965517,0.145199326236
2.2059,2.206896552,0.154102471491
2.2059,2.344827586,0.161473420442
2.2059,2.482758621,0.165872231286
2.2059,2.620689655,0.169050804071
2.2059,2.75862069,0.170827937896
2.2059,2.896551724,0.171048600591
2.2059,3.034482759,0.169621089033
2.2059,3.172413793,0.166532217238
2.2059,3.310344828,0.161825739089
2.2059,3.448275862,0.153401755657
2.2059,3.586206897,0.14271467406
2.2059,3.724137931,0.131718612887
2.2059,3.862068966,0.116623599918
2.2059,4,0.100663541998
2.2522,0,0.191010459428
2.2522,0.1379310345,0.17652424252
2.2522,0.275862069,0.165229599438
2.2522,0.4137931034,0.153700313779
2.2522,0.5517241379,0.142290711077
2.2522,0.6896551724,0.133471429393
2.2522,0.8275862069,0.126186515073
2.2522,0.9655172414,0.11651323008
2.2522,1.103448276,0.11000041507
2.2522,1.24137931,0.106931976916
2.2522,1.379310345,0.108272689084
2.2522,1.517241379,0.115006926614
2.2522,1.655172414,0.127168179199
2.2522,1.793103448,0.137948251703
2.2522,1.931034483,0.151136585166
2.2522,2.068965517,0.164201870853
2.2522,2.206896552,0.17456979369
2.2522,2.344827586,0.185267947382
2.2522,2.482758621,0.195061252429
2.2522,2.620689655,0.201472874687
2.2522,2.75862069,0.20697968276
2.2522,2.896551724,0.211417254828
2.2522,3.034482759,0.214593127643
2.2522,3.172413793,0.216327047014
2.2522,3.310344828,0.216479806915
2.2522,3.448275862,0.214974172605
2.2522,3.586206897,0.211808514746
2.2522,3.724137931,0.207057923983
2.2522,3.862068966,0.200849666463
2.2522,4,0.193294409549
2.2986,0,0.192137527857
2.2986,0.1379310345,0.177323533038
2.2986,0.275862069,0.165806228448
2.2986,0.4137931034,0.154321900808
2.2986,0.5517241379,0.14262114378
2.2986,0.6896551724,0.133580468667
2.2986,0.8275862069,0.126093318645
2.2986,0.9655172414,0.116098336359
2.2986,1.103448276,0.109453728939
2.2986,1.24137931,0.106563394011
2.2986,1.379310345,0.108804047601
2.2986,1.517241379,0.117674987475
2.2986,1.655172414,0.131110944811
2.2986,1.793103448,0.145025047492
2.2986,1.931034483,0.162084443975
2.2986,2.068965517,0.175764030548
2.2986,2.206896552,0.19168563426
2.2986,2.344827586,0.203615921231
2.2986,2.482758621,0.21549841649
2.2986,2.620689655,0.227560079609
2.2986,2.75862069,0.235706957775
2.2986,2.896551724,0.243279271443
2.2986,3.034482759,0.25014780641
2.2986,3.172413793,0.256121971336
2.2986,3.310344828,0.260794117019
2.2986,3.448275862,0.263236803766
2.2986,3.586206897,0.264657245103
2.2986,3.724137931,0.265006035163
2.2986,3.862068966,0.264234294576
2.2986,4,0.262295429247
2.345,0,0.193197085386
2.345,0.1379310345,0.178117903521
2.345,0.275862069,0.166392851855
2.345,0.4137931034,0.154993148646
2.345,0.5517241379,0.143021600695
2.345,0.6896551724,0.133782607505
2.345,0.8275862069,0.126114069319
2.345,0.9655172414,0.115816609712
2.345,1.103448276,0.108852769479
2.345,1.24137931,0.105696926282
2.345,1.379310345,0.108031912721
2.345,1.517241379,0.117793682108
2.345,1.655172414,0.132488661134
2.345,1.793103448,0.148681257031
2.345,1.931034483,0.16673547885
2.345,2.068965517,0.183719818215
2.345,2.206896552,0.200647094016
2.345,2.344827586,0.2160368398
2.345,2.482758621,0.231486269985
2.345,2.620689655,0.244189359909
2.345,2.75862069,0.257773399799
2.345,2.896551724,0.268264794625
2.345,3.034482759,0.277718790836
2.345,3.172413793,0.286854501472
2.345,3.310344828,0.295050344824
2.345,3.448275862,0.300533392268
2.345,3.586206897,0.30521309492
2.345,3.724137931,0.309030849983
2.345,3.862068966,0.311928326134
2.345,4,0.313851945362
